u,v,length_meters
84822930,84870275,162.62252149725597
84822930,3985435423,158.38540912755363
84870275,84870272,169.48075585343318
3985435423,3584856504,13.012219000232387
3985435423,3985435408,15.375741551682442
84822953,2089578886,168.07236865845994
84822953,84822963,354.6069758081108
84822953,84871722,139.6735566451058
2089578886,2089578885,13.177372297730122
2089578886,10842433871,15.011413990750786
84822963,84836952,125.32867278409178
84836952,84836943,341.29938120147784
84836952,84871713,111.95571118823014
84822978,84902853,188.3819096558428
84822978,2091313540,412.925246906329
2091313540,84927852,25.78778985992419
2091313540,2091313537,40.184116893336075
2091313540,2091313543,254.0498443177183
84822984,84826691,164.045044019456
84822984,84823000,408.4958168772549
84822984,84826698,159.12787091497182
84826691,84826690,74.9804273546225
84826691,84865412,63.74102930126415
84823000,84834196,79.47853154192441
84823000,84877000,82.13617426086749
84823000,84834201,231.18489923007743
84826698,84933562,180.3745915541762
84826698,84826702,80.93171168666045
84834196,84834190,228.98013329400166
84834196,84834201,159.83240440926824
84877000,84829777,315.40797397485
84877000,84903376,73.85036459221655
84823020,84823022,187.22469674173698
84823020,84894290,103.07253607077564
84823020,84876922,123.92400152157045
84894290,84914523,182.81521049280752
84894290,84943150,99.54997018139127
84876922,84876932,272.115525840947
84876922,84902488,237.65173818179062
84823029,84845352,23.386388707326226
84823029,84834222,87.41881701431949
84823029,6009220371,111.47344479223388
84823029,6009220372,110.485338236631
84845352,84836655,406.8539659095009
84834222,84834226,214.1185936644404
84834222,84845353,64.46851102196631
84834222,7046867566,127.36743095326223
6009220371,6009220372,7.992454111001763
6009220371,6009220373,51.70597489166626
84823031,6009220374,52.08433747307264
84823031,84834226,84.89333674615877
84823031,6009220375,7.857929922650226
6009220374,6009220373,7.924119470568041
6009220374,6009220372,51.895263791566705
84834226,84910928,66.29379940427573
6009220375,84876989,52.73501907409024
6009220375,6009220373,51.98399263822083
84823298,84855038,75.06780052565117
84823298,84823302,64.6105515659771
84823298,84831667,68.73522194477508
84855038,84850655,125.3978058446035
84855038,84871357,65.37174733476469
84823302,84871357,72.23425506440552
84823302,84823305,72.03587928293743
84831667,84831656,124.65515448331838
84831667,84831671,64.28536425601706
84871357,84832349,71.40956971522498
84871357,84850655,67.18270589740477
84823305,9354874497,50.770454625488156
84823305,84831673,70.92163920313247
84823305,84832349,69.9239734820739
84831673,84831671,70.53292398520996
84831673,84831677,55.51465432222046
84832349,84850655,139.2773852803618
84832349,84875899,95.91206069575574
84823322,84831677,80.0415313968585
84823322,84875899,71.11509513655484
84823322,84823326,94.11478273884563
84831677,84831685,52.03449436982059
84831677,2166337666,85.50828761245542
84875899,84881658,103.77123643328702
84823333,84831656,110.32176299301322
84823333,84854915,246.3354561016334
84831656,2166337652,54.39381825500523
84854915,84878879,49.44986949137305
84890612,84867526,80.46904415134664
84823410,84823411,76.1372848375325
84823411,84890657,103.93950696789888
84890657,84851512,260.01396275691525
84890657,84867069,88.67732099325083
84823557,3564235008,14.889049912807051
84823557,84826788,102.74286460054884
84823557,84826791,198.28968473089944
3564235008,84823560,59.864442446396126
3564235008,3564235009,198.18518940219175
3564235008,3564235010,102.80148710800444
84826788,3564235010,14.711138120208958
84826788,4216394625,135.58674859638865
84826788,4346156379,33.42147659436556
84823560,84945836,88.9667746230839
84823560,84823564,101.41232403468753
84823564,84892442,88.64971820381196
84823564,84823567,101.21826841355156
84823567,84833253,89.22790747737321
84823567,84823575,101.21322779633513
84823575,84823589,139.29760622748861
84823575,84883554,89.01325507874168
84823589,84854872,47.12516342049062
84823589,84823601,131.46737910577184
84823601,84927645,22.724732328935442
84823601,4191884341,109.2833234757205
84823870,1383001201,42.84381878397958
84823870,84860187,143.79959745451237
84823870,84829247,211.9018388142289
84823870,84936950,68.82972989773903
1383001201,1329913179,28.11748576631264
1383001201,1329913177,28.131614629118445
84860187,84860186,72.0326949659036
84860187,7802994976,53.48366671182371
84829247,84829245,23.66673618461483
84829247,84829249,78.02271128443329
84936950,84829244,212.2252356857901
84936950,84922288,62.809743676648
84844257,84844256,91.3506615850983
84844257,1419746088,59.917672060861456
84935475,84844256,75.023816444987
84935475,9238051821,217.45879885961102
84823921,84823923,88.6459912831807
84823921,84881647,144.42313310062787
84881647,84881648,53.43165116277042
84823986,3817102102,431.3691671815382
84823986,3884736320,214.69615048434932
84823986,84864029,141.55295992930505
3817102102,3809390263,314.94488473413463
3817102102,7064477722,23.857840669389386
3817102102,4338723748,156.21640879334257
3884736320,3809390263,291.96095156409353
3884736320,7043457417,86.88467128285103
3884736320,7043384505,123.83398032722816
3884736320,7046174272,86.34085532325825
84864029,84864049,250.42222722196308
84864029,84913589,174.9973392972518
84824488,84824490,93.19601215754027
84824490,84867541,674.0720047336686
84824490,84867537,76.51030960902834
84867541,84867540,76.28135616381584
84867541,84867542,76.17227322314193
84867541,84870061,180.91369748800764
84867537,84834451,225.4570547957185
84867537,84867540,76.61834402333476
84824512,84824522,176.34536189388558
84824512,84845486,276.0362225348973
84824512,84845479,83.68758242130555
84824522,84824524,234.99259790842106
84845486,84866279,57.05780888760437
84845486,84845490,98.26084314341377
84845479,84824524,388.70174913759377
84845479,84845470,292.0619225555929
84824535,84891865,46.757347723946395
84824535,84824536,79.6500755289551
84824535,84891866,27.11467056651527
84891865,84829183,92.64449924430797
84891865,84878160,72.53663101087206
84824536,84824538,158.7119268608297
84824536,84887416,75.79988639090612
84824536,84919844,77.36040799595368
84891866,84829184,94.20617646452003
84891866,84887414,49.05753403088348
84824538,84824540,137.73920693010868
84824538,84870817,74.08228735323425
84824538,84870816,78.75041494724049
84887416,84867410,80.05027550862451
84887416,84887414,80.1716611294467
84887416,84888178,68.80131876315139
84919844,84870816,158.67595530328822
84919844,84878161,41.69640554830859
84824540,84885136,75.31258085414808
84824540,84885134,77.96946694210452
84870817,84867410,77.37019630462355
84870817,84870818,69.31796819928371
84870817,84885136,137.13785291403113
84870816,84870815,79.13563117852682
84870816,84885134,138.0264756342641
84885136,84885137,51.87413279085879
84885134,84885130,79.22926618562597
84824601,84884705,74.92324803695054
84824601,6065451663,97.33902301309429
84824601,84833749,238.25776195268156
84824601,84902976,80.1482628542736
84884705,9333182606,96.97440249737842
84884705,84902975,80.53059869473599
6065451663,84824603,9.409804071858762
6065451663,6065451649,64.43817472603084
6065451663,9333182606,74.78491610189664
84833749,84833750,80.3535692381275
84833749,6065451661,97.39328026366175
84902976,84833750,236.70242588423514
84902976,84902975,74.501598150902
84902976,84916446,73.19242937825875
84824603,84824605,75.21311068871924
84824603,6065451648,64.88288073028313
84824603,9333182605,74.4245230870083
84824605,84824606,74.36209688160116
84824605,84891476,74.97902804099135
84824605,84888351,114.76188791099032
6065451648,6065451649,9.025539311947176
6065451648,6065451650,97.20873369146395
84824606,84824608,72.23187759947396
84824606,84869033,115.80682356066112
84824606,84869032,73.66932566475668
84891476,84869032,74.75599583949776
84891476,84851287,70.4667155828819
84891476,9333182605,75.68458905455246
84824608,84824613,72.28050416714493
84824608,84888356,115.66577357720739
84824608,84915833,73.72307362021347
84869033,84869036,122.70676307448986
84869033,84888356,73.99311176153128
84869033,84888351,72.15408445631557
84824613,84824618,115.56322542979737
84824613,84915835,74.23756153686945
84888356,84918131,122.82643212699706
84915833,84851293,72.64453922325197
84915833,84869032,71.34326642956508
84915833,84915835,74.38752277557221
84824618,84824620,106.49683863891816
84824618,84851298,153.8469443732385
84915835,84851295,72.6353540120978
84824620,84824622,100.39470418246198
84824620,84888362,113.21512172870536
84824620,84851280,168.64219656650968
84851298,84851277,18.292934982612888
84851298,84851295,70.88080272498539
84824622,6065494622,89.45346189760575
84824622,84824625,121.49065333578915
84824622,84888363,111.23963928199042
84888362,84888363,105.72068691130269
84888362,84921919,132.79888314357802
84851280,84851277,149.19401802105236
84851280,84851281,94.59338785215546
6065494622,84915840,9.856167442120066
6065494622,6065494623,124.85100031839941
84824625,84824627,145.2574859690403
84824625,84888370,111.52004350481124
84824625,6065494623,88.9426996792516
84888363,84860259,82.91902077068572
84888363,84888370,116.15511744467109
84824627,84858666,59.7122103215781
84824627,6065494624,90.67273982248406
84888370,84888373,142.78790919318863
6065494623,84915846,9.241165326350622
6065494623,6065494624,147.36570010409272
84858666,84888373,49.60450332623519
84858666,84858668,152.5027075285737
6065494624,84915848,11.097778417885296
6065494624,6065494617,77.29978424911116
84824628,84824632,111.3390262312775
84824632,84915855,102.85708654662761
84824632,84824633,136.83654395392418
84824632,84888445,117.6218379160425
84915855,84828643,101.03189928428942
84915855,84915854,138.57037253373093
84915855,84915856,136.30824428684778
84824633,84915856,106.54714499933748
84824633,84824635,139.11912847595184
84824633,84888325,93.21485777201669
84915856,84828644,101.29874385727234
84915856,84915857,138.23418952072424
84824635,84824637,135.74476973431916
84824635,84915857,104.18191181288257
84824635,84888328,85.88139975605026
84888325,84860263,60.50125744164316
84888325,84888327,98.6248549023406
84824637,84888329,88.18014962917215
84824637,84915858,103.725654859706
84824637,84824638,128.9551745850382
84915857,84828647,104.85714205773087
84915857,84915858,135.7861049879603
84888328,84861711,61.77575245485823
84888328,84888327,42.00086228336431
84888329,84861711,73.63320495594999
84888329,84888330,26.401796581873533
84915858,84828652,104.26763179934623
84915858,84915860,130.01688841044967
84824638,84888332,89.8358752229398
84824638,84915860,105.3688087235372
84888332,84829241,408.7464911351282
84888332,84888330,100.40189704719114
84915860,84828653,102.80047765878979
84915860,84853924,50.510300299039656
84824647,84861263,75.64253609903307
84824647,84824652,148.9234446950992
84824647,84840397,242.99605600552405
84861263,84840397,161.9560701124806
84861263,84861261,70.80558167702914
84861263,84868697,130.9648756117912
84824652,84868697,57.06779181149077
84824652,84824659,306.95156164224727
84840397,84840396,70.06096661102319
84868697,84868696,15.245446227385962
84824659,84869263,77.1637292921237
84824659,84869261,75.57352228011223
84824659,84909767,183.27362401687645
84869263,84860238,77.17496348283491
84869263,84888320,102.09987582976726
84869261,84851333,100.83882130436007
84869261,84856549,233.53000659505807
84869261,84909767,106.53443163010655
84909767,84838214,93.64516490096226
84909767,84909766,160.5434011190543
84824768,84827254,502.1136743633245
84827254,84827240,87.51751224140688
84824861,84826218,45.487413471800565
84826218,84826216,73.55532171188659
84826218,84870083,66.56483402673933
84826218,84892007,43.16722931766894
84824863,84824867,142.88230297125483
84824863,84898700,68.61824145229237
84824863,3980856444,64.76148452254586
84824863,84898697,82.82116742573729
84824867,84826196,68.55634922130801
84824867,84919391,88.50058992470058
84898700,4151465895,38.07920551362649
84898700,4151465896,24.33320008253829
3980856444,84826212,7.40575019826123
3980856444,3980856443,83.670949408915
3980856444,7037776350,62.36062683187848
84826196,84826197,69.97530771585548
84826196,84919350,80.00041261949086
84919391,84919371,69.41368635159601
84919391,84922436,95.95246299237793
84824881,84824886,84.6998499151313
84824881,84824902,683.8084317096527
84824881,84875015,163.31515761111234
84824886,84824902,298.9188278424162
84824886,84934551,185.52504201498152
84824902,84844352,265.6595633826407
84875015,84875000,41.9223275557244
84875015,84875152,36.472499228692655
84844352,84844349,187.26074576390732
84844352,84876898,296.09527123203543
84825126,84886862,100.84085197526923
84886862,84886861,100.1652115768544
84825131,84825138,123.29391721085645
84825131,84871452,120.21396718149845
84825131,84868946,122.9713774850934
84825138,84870764,310.3824472634145
84825138,84856829,127.23100328486764
84825138,84856816,83.14566741328413
84871452,84868951,55.03150098953654
84871452,84869752,108.48497087062174
84871452,6062724339,108.61121170282965
84868946,84829569,84.25672369646145
84868946,84856816,87.5183110003668
84870764,84856857,89.51334599381212
84870764,84872662,87.1778022763008
84856829,84868951,40.976947783337124
84856829,84870756,58.54434631899188
84856816,84856857,152.65830623459183
84825228,84825230,240.66326203610254
84825230,3548321929,17.344882263072073
84825230,84869314,559.8925713810302
84825230,1710402089,252.6796904531253
3548321929,84940145,120.30231534926531
3548321929,3879143317,152.90178831192628
3548321929,3548321937,565.6456586000702
84869314,3548321937,18.562873016412148
84869314,4329687481,43.54311044212854
84869314,84831168,143.25052752141494
84825396,1383084368,16.31555038842929
84825396,84825398,77.2991966955995
84825396,84898585,198.31658039516358
84825396,84903443,205.98423948518945
1383084368,84903443,206.2394393314388
1383084368,1383093540,197.60478428535535
84825398,9015854589,248.9384683519313
84825398,3643263328,193.02007557777955
84898585,1383093540,16.09175776009373
84898585,84903908,302.4829713893657
84898585,2089578742,137.04797523082644
3643263328,84903443,86.9517479186774
84825429,84825430,106.84246348321624
84825430,84825431,78.50948476736794
84825430,84833412,76.05844716896843
84833412,84833410,64.82680576301078
84833412,84894568,76.49721015436083
84826081,84826122,337.3051582463519
84826081,84913274,100.39388234716648
84826081,84890935,125.02061330212615
84826122,4200725495,71.75381989061856
84826122,84890935,264.9173196747205
84890935,84830814,211.76139205507934
4200725495,4200725494,39.23140662712977
4200725495,4200725496,181.0844252101563
84826147,2166337717,14.862737676177622
84826147,84883676,160.51309470557473
84826147,84904861,144.57367434383272
84826147,2166337693,120.16591949614966
2166337717,2166337694,115.57647991431217
2166337717,2166337747,137.7469383987767
84883676,84854188,137.29359947579076
84883676,84907289,135.5469590046991
84904861,2166337747,15.04769265137622
84904861,84907289,88.27877890921997
84904861,84870092,142.6449469793656
84826158,2166337667,13.911927496154322
84826158,429415295,59.314657945338546
84826158,84826159,73.10118026553735
2166337667,84831685,79.8813517859409
2166337667,2166337666,71.06714984790678
2166337667,2166337669,60.986135781089786
429415295,2166337671,90.30773485247605
429415295,2166337669,13.989363129033144
429415295,10705291938,152.37999245074582
84826159,2166337666,14.16401944044144
84826159,6062812270,191.3691071506854
84826159,2166337663,139.02930767047386
2166337666,2166337664,142.41161888755065
6062812270,84835430,19.533907807272268
6062812270,4151533970,25.500154792808296
84826197,84826198,71.20438270812792
84826197,1280383220,71.53359905986031
84826198,84918721,71.27123893525426
84826198,6009479532,146.73603422101633
1280383220,84860623,7.685438055735871
1280383220,84918721,72.49505544669576
84918721,2587439062,51.36553827822906
84918721,1280375767,67.55772736440152
6009479532,84826199,7.3763867684503595
6009479532,6009479529,69.49667190582508
6009479532,6009479536,131.5375025301832
84826199,84914758,67.77471805133425
84826199,2587439070,131.56509430055314
84914758,6009479529,7.321287692561845
84914758,1280381385,71.9088382029187
84826212,84919360,83.74516489510006
84826212,7037776348,62.21025896671256
84919360,84915178,82.58622331332364
84919360,3980856443,7.728112695634375
84919360,84942303,101.12025768525513
84826214,84826216,69.63302648435236
84826214,84881648,142.9013678512265
84826216,84841948,68.85595153915303
84881648,84841950,69.96401030038996
84841948,84870083,71.78570188144315
84841948,84841950,72.69523800233316
84870083,84844358,138.41339182862794
84870083,84870084,72.9055545752116
84826229,84826230,167.32785619152548
84826229,84933525,73.94473067684015
84826229,84932027,75.73287417906337
84826230,84832126,75.75064734769617
84826230,84832120,74.26425727442309
84826230,3474447588,203.67150125808485
84933525,84832126,166.51722526629945
84933525,84875035,77.84758412963325
84932027,84832120,168.89067113667778
84832126,84832136,108.68237265750153
84826234,84826236,200.2783273623269
84826236,84836893,102.667184863573
84826236,4293864723,44.977657992330336
84826236,84836892,103.9343254692834
84836893,84836895,23.195326653896085
84836893,84887546,204.64069523035505
4293864723,4293864724,56.66099477873603
4293864723,4293864729,63.50007419063052
84836892,84836888,84.81982553293739
84836892,84899851,182.6633961125178
84826250,84826255,185.4782653956031
84826255,84887553,79.39540571013505
84826255,84920421,81.72930030226219
84887553,84875000,77.73262767648772
84887553,84887551,179.69934588898562
84920421,84920419,42.92173721284595
84920421,84932040,184.9664419757289
84826266,84888380,36.55044491183718
84826266,84888378,35.528583528462775
84888380,84875354,86.85316222674456
84888380,3574783993,63.345486037317286
84888378,84888377,110.17270463056296
84845320,84836812,39.13723107773248
84845320,3980856487,193.3928535584204
84845313,9242155942,57.501046896840606
84826358,1419646019,87.49973063810334
84826358,84910124,128.74754630111306
1419646019,84870330,57.16045667229994
1419646019,10137839796,8.828910801662206
1419646019,84826363,8.42659837489604
84826363,3980856439,8.852162553749658
84826363,3980856485,78.87780272097581
3980856439,10137839796,8.542596433889937
3980856439,84826364,61.67562643792968
3980856439,3980856486,78.7288561713154
3980856485,3980856486,8.095007863154049
3980856485,84944173,73.57223648249324
84826364,84870332,67.25868659534744
84826364,84826366,76.3959739364103
84870332,84855616,67.34669659159867
84870332,84870333,76.0438960154292
84870332,3980856440,62.08257429107556
84826366,84882590,150.40443324261193
84826366,84870333,69.27918911508297
84826366,84826369,74.22914930408079
84882590,84881977,134.91456910597262
84882590,84904367,73.51527218890206
84882590,3980856484,138.22548296453618
84870333,84855617,66.7951990718719
84826369,84826372,128.5683587989022
84826369,84904367,149.65275410092414
84826369,3980487930,138.12416198666986
84826372,1280383219,73.8811409038054
84826372,84855243,71.98995741016296
84826372,84826375,75.33228060152116
84904367,84855248,127.17685505784992
84904367,6595128772,116.07149981260618
3980487930,84834499,72.5967229600605
3980487930,84855240,133.85709556193558
3980487930,84855617,71.91249298273588
1280383219,84855246,12.079871459532129
1280383219,1280383223,23.40944864330792
84855243,84855240,66.28588494909424
84855243,84870336,72.77455642213714
84826375,84870336,75.91000844558766
84870336,84855621,69.3095120367924
84870336,6009479582,251.6705736439121
84852297,84852301,67.70410813313258
84852297,84855246,134.63780645936248
6009479581,84826381,8.551344279835346
6009479581,6009479582,84.72580900246565
84826381,84826383,6.166371152727068
84826381,84870338,84.61772542883918
84826381,84904382,138.91430291580565
84870338,6009479582,7.9072993310289155
84870338,6009480194,205.2130771726429
4216395823,4216394596,14.689026198323804
4216395823,6989505722,114.06173348288691
84826652,84888228,103.13541519205056
84826652,84826659,265.7048684717798
84836929,84888228,106.83241202994468
84836929,84836936,116.43984942635242
84888228,84875926,109.28563413107366
84888228,84888234,235.0410101157527
84826659,84888234,98.087207205875
84826659,6569269628,76.10046651732668
84888234,84875934,106.61933568455314
84888234,84888256,209.2763371261116
6569269628,6569269618,110.09355635399147
6569269628,6569269635,120.32483496783783
84826666,6569269618,24.06275002346953
84826666,84888256,97.54611667657773
6569269618,6569269635,136.99822067915758
84888256,84875945,108.30967975254126
2089578874,84826677,141.62827615559814
2089578874,2089578871,266.5154775939282
2089578874,2089578876,180.29226000739285
84875906,84837617,129.97276657300569
84875906,2089578876,13.175952990802404
84875906,84872410,108.57136023044893
84826677,84872415,287.08310843904974
84826677,84826678,110.99411261337632
84872415,84826678,402.16424991439084
84872415,84872413,34.98402450266165
84826678,84826681,133.73194446148653
84826681,11707905577,126.52659867909642
84826681,84826684,132.9014485839965
84826684,84862945,350.801366438334
84826684,84826686,91.03470511340706
84862945,84860962,78.00280200479443
84862945,11707905578,143.50209092372958
84826686,84908564,142.0999393589083
84826686,84826690,187.9587150593011
84826690,84875953,240.47385612699821
84875953,84875960,146.66025309886027
84875953,3985435310,161.05905082065604
84865412,84865414,90.22257237539831
84865412,84933555,178.35786453986384
84933562,84834190,79.52865644850434
84826702,84916236,410.9925627653773
84826702,84826708,79.70361283595153
84916236,84908346,81.11051470427032
84916236,84943968,166.2621251742235
84826708,84900179,64.78994151424648
84826708,84908346,410.1629007185025
84826708,84826714,110.5669458347719
84900179,84866038,76.51392612759597
84900179,4205240283,102.83889690138368
84908346,84855953,194.0219964908898
84908346,84908343,170.05962089717633
84826714,84826717,22.739354348409243
84826714,84900185,64.02834201269081
84826714,4205240283,63.93153006960775
84826717,84919997,236.37548432479122
84826717,2163020041,166.34602532610887
84900185,84856009,147.2295420660915
84900185,4205240283,8.482134222882367
84919997,84919999,31.914304733224714
2163020041,84826736,206.73478767900917
2163020041,2163020032,41.88883869524115
84826736,84834370,66.49419799908472
84826736,3880588999,58.10564937695586
84826736,84826741,108.16668111796912
84826736,4216396156,66.17399641733877
84834370,4216396156,10.577488642527898
84834370,84834378,166.55811872777525
84826741,84867950,72.94488774575079
84826741,4169820899,164.24016106367566
84867950,84866075,78.32119942845151
84867950,84867954,65.93909414773404
4169820899,3880588998,68.51395170809367
4169820899,4169820900,8.877656889080141
4169820899,2163020044,33.13983138862758
84826750,84869368,56.22072326135865
84826750,84826753,154.81261005273086
84826750,4169820900,298.9135314818259
84869368,84869368,727.3187169436841
84826753,84826761,266.4009324292214
84826753,4299201331,75.89926845755689
4169820900,2163020044,33.464234693288795
4169820900,3880588998,68.49108528081706
84826761,84826764,92.4839174328053
84826764,4216394602,87.7214125182904
4216394602,84826766,166.46146523640476
4216394602,4216394661,166.54905246453689
84826766,4216394661,14.623560583242886
84826766,84837786,195.8894144006328
84826766,4216394606,178.88366482277863
4216394661,84875920,257.6017848781898
4216394661,4216394606,181.05039112423432
4216394661,3564235000,236.1304263871473
84837786,84865423,149.06288862140474
84837786,6062734927,224.46445046728746
84837786,84920425,354.954703457363
84826771,3564235000,14.992848613280932
84826771,4216394606,60.359223234440144
84826771,84826773,110.1321603384479
3564235000,84923865,115.03010476697929
3564235000,4346157332,30.520659478065433
84826773,84923865,14.564018506110713
84826773,84826774,53.50653506286875
84923865,84923880,390.44783997749687
84923865,3564235003,51.91358813424112
84826774,3564235003,14.677754229630274
84826774,84862884,360.61172250627203
84826774,84826776,67.02093702233039
3564235003,3564235002,66.98295091471337
84862884,84860905,114.5319547305451
84862884,84862877,301.2263350347841
84826776,3564235002,14.800144454686528
84826776,84826778,100.26052399424648
3564235002,84865398,85.31525798727661
3564235002,84887162,99.51892294512447
84826778,84887162,15.198783887840788
84826778,10585624975,798.158554572957
84826778,84826781,84.46658359523124
84887162,4346157335,34.900402408288166
84887162,3564235004,85.13221995996437
84887162,4346157334,30.156702388216964
84826781,3564235004,14.833955724209755
84826781,84866241,301.8984001274514
84826781,84826784,84.15779432865806
3564235004,3564235005,83.98536824861355
84826784,3564235005,15.069909385164037
84826784,4216394625,79.51088179260933
3564235005,6339751251,358.39494162031923
3564235005,4216396092,79.94504624439789
3564235010,4216396092,135.42164051557174
4216394625,4216396092,14.93411208878418
4346156379,84867967,31.505069560731492
84826791,3564235009,14.577880308800406
84826791,84860932,450.05502853021824
84826791,84826792,120.77545914796355
3564235009,3564235006,121.11663089097752
84860932,84860929,96.6994610219286
84860932,84860937,94.38097784652277
84826792,3564235006,15.035837581562527
84826792,4346156378,37.2548202565369
84826792,3564234999,229.54077258008738
3564235006,3564235007,46.57104772776772
84826942,84826945,63.62484879820461
84826942,84838214,87.23432791044075
84826942,84828670,80.05700466045612
84838214,84838217,55.428720388326084
84838214,84934981,56.340224852460366
84828670,84909766,72.02127445257405
84828670,1924766896,31.57696646423721
84827240,84827247,62.41907783901549
84827240,3575374767,172.0139411363966
84827247,84835290,15.187624785181454
84827247,3712816317,171.93236559141732
3575374767,3575374740,15.336559278074944
3575374767,3575374755,76.43004961247249
84835290,84835298,157.70576648114968
84835290,84852961,119.5854937947562
84827263,84870272,43.01093628203004
84827263,84836574,153.8153573672192
84827263,3985435408,111.36314858843997
84870272,84829777,81.40612767251916
84863180,84863175,73.87490599217853
84863180,84903421,117.92516311098652
84863180,2089578794,96.1521687769474
84942165,84909959,330.2915647301456
84942165,84932385,189.06694676533152
84942165,4571205129,228.6436897801404
84828621,6065480469,9.00894128185299
84828621,84828623,72.99962445548717
84828621,9260353883,70.3368601916504
84828621,84869029,82.55164621039052
6065480469,84869029,83.19668270243595
6065480469,9260353882,70.52237999569698
84828623,84828628,72.82350643512657
84828623,84851293,73.63347693532292
84828623,84883044,81.62362136377138
9260353883,9260353882,4.996416503209675
9260353883,9260353884,3.9605377510663353
9260353883,84851291,10.917513164229472
84828628,84828629,58.890095934057314
84828628,84851295,73.04605934434869
84828628,2133282884,76.9480701623936
84851293,84851291,62.60811435504105
84851293,84851295,73.4796280962906
84883044,84869029,77.54863522861457
84883044,84883047,120.01262688628806
84883044,2133282884,73.18083933147567
84828629,84851277,55.99489452142011
84828629,2133282860,78.28233306560139
2133282884,2133282860,46.64432378595436
2133282860,84883047,11.797861703460818
2133282860,7487701812,100.26882562911041
84828635,3345764691,12.516139163967411
84828635,84883063,135.75194907465738
84828635,84860190,112.81026640140205
3345764691,3304882376,130.67890551166522
3345764691,3304882373,112.32798402919376
84883063,84828653,96.56264789402528
84883063,84883061,129.92524598478832
84883063,3304882376,13.913539423410363
84828637,84828662,117.13177937511755
84828662,84867100,31.609413816372367
84828662,84828663,105.61575665424472
84828641,84828643,135.7691852587119
84828641,84915854,101.45853786354641
84828641,2133282922,98.0726817834931
84828643,84828644,136.49529469495727
84828643,2133282926,97.12894510785861
84915854,84875353,145.1635187748716
2133282922,84883057,15.44646019666835
2133282922,2133282894,134.73210284163795
2133282922,2133282926,137.06950570251337
84828644,84828647,138.55204489547367
84828644,84883058,98.49662338852016
2133282926,84858521,25.812856000483528
2133282926,84883058,136.47767082208077
2133282926,582426172,17.37297265780968
84828647,84828652,135.62380700423017
84828647,84883060,96.42863315005367
84883058,3304882380,14.032939345446676
84883058,84883060,138.5262042484424
84828652,84828653,129.62515806293314
84828652,84883061,96.68642484483208
84883060,3304882379,13.86659599470733
84883060,84883061,134.72062419812417
84828653,84853924,154.40617645369645
84883061,3304882375,12.500662024906466
84853924,84915861,43.80363640726311
84828659,6065468351,70.66878216428707
84828659,84875760,81.15020253107119
84828659,6065451669,75.06719209714348
6065468351,6065451669,9.626764328656959
6065468351,84851284,7.0183326037933025
6065468351,6065468350,75.38401316982292
84875760,2133282810,37.03020804120669
84875760,84915178,101.15464098087261
84867100,84829130,46.791115741480226
84867100,84874027,90.74290081442473
84828663,84851333,76.25187942799666
84828663,84869259,79.29886985413545
84851333,84829130,103.03451785621711
84869259,3304882365,14.07756625134536
84869259,84841336,109.37004632502764
84869259,84883071,45.23429349699078
84909766,84883072,90.07848209724887
1924766896,84939670,63.04590611813388
84828681,84828683,145.44720600736497
84828681,6065494641,94.10442494806044
84828683,2166337876,77.73259117803306
84828683,6065494620,99.21377015213484
84828683,2133282821,102.16563914224142
6065494641,6065494627,10.869401330144983
6065494641,6065494638,7.251193123267019
2166337876,2166337851,108.8728132739642
2166337876,2166337883,53.685072966599485
6065494620,84915852,11.154892855811699
6065494620,6065494616,81.04539019941808
6065494620,6065494614,74.65959982601231
2133282821,7025502964,119.11839252371665
2133282821,2166337851,28.431753518568136
84829130,84829132,10.809134048234366
84829132,84829134,10.118717674971768
84829132,84853334,106.59487382215073
84829167,6095012022,10.947813241491763
84829167,84829172,79.69474720454355
84829167,6065451653,77.38704561389913
84829172,84829174,72.95394552545322
84829172,84891491,73.5448913467654
84829172,84891487,132.77772717797066
84829174,84829175,71.8832268711011
84829174,84868979,95.0718463889512
84829174,84868977,133.29001168347298
84891491,84891493,21.640135976000305
84891487,84868977,72.78349339994136
84891487,84875766,76.40408178910937
84891487,84891486,135.80256560870623
84829175,84829177,16.687450799836974
84829175,84901875,133.50206957090438
84868979,84891859,34.170267383802155
84868979,84891493,72.85729430848674
84868977,84901875,71.67901941401499
84829177,84901879,160.96362800939437
84829177,84829181,41.405479048178236
84829177,84891859,109.92911445437505
84901875,84901877,71.60160790553562
84901879,84901877,36.332255801449605
84901879,84901883,41.06925769940378
84901879,84921327,137.97225240747548
84829181,1419646045,12.82238582628708
84829181,84891861,110.46421943730682
84829181,84919837,145.48414710298337
1419646045,84829183,74.23308746842093
1419646045,84878160,94.47434222779768
84891861,84878160,69.36896308275672
84891861,84891859,39.84908433135695
84891861,84921268,80.39408816265885
84829183,84919837,121.33593650939031
84829183,84829184,72.51193425053042
84919837,84901883,15.363169157302071
84829184,84901868,133.8529990052115
84829184,84829190,80.33432881053552
84901868,84901865,69.67013532347403
84901868,84901869,80.10524807888574
84901868,84921251,103.7054596391092
84829190,84891869,86.6117282104049
84829190,84901902,126.58311571808136
84829190,84829195,109.15825714222443
84891869,84887414,31.132124188226943
84891869,84891872,108.24642351933183
84901902,84901869,15.823355453466954
84901902,84901903,106.90582311340192
84829195,84829197,69.6098513944545
84829195,84891872,78.06044399797133
84829195,84901903,135.88041677026854
84829197,84829198,23.915095698210113
